zip,city,state_id,state_name,county_name
72068,Higginson,AR,Arkansas,White
72069,Holly Grove,AR,Arkansas,Monroe
72070,Houston,AR,Arkansas,Perry
72072,Humnoke,AR,Arkansas,Lonoke
72073,Humphrey,AR,Arkansas,Arkansas
72074,Hunter,AR,Arkansas,Woodruff
72076,Jacksonville,AR,Arkansas,Pulaski
72079,Jefferson,AR,Arkansas,Jefferson
72080,Jerusalem,AR,Arkansas,Conway
72081,Judsonia,AR,Arkansas,White
72082,Kensett,AR,Arkansas,White
72083,Keo,AR,Arkansas,Lonoke
72084,Leola,AR,Arkansas,Grant
72085,Letona,AR,Arkansas,White
72086,Lonoke,AR,Arkansas,Lonoke
72087,Lonsdale,AR,Arkansas,Saline
72088,Fairfield Bay,AR,Arkansas,Van Buren
72099,Little Rock Air Force Base,AR,Arkansas,Pulaski
72101,Mc Crory,AR,Arkansas,Woodruff
72102,Mc Rae,AR,Arkansas,White
72103,Mabelvale,AR,Arkansas,Saline
72104,Malvern,AR,Arkansas,Hot Spring
72106,Mayflower,AR,Arkansas,Faulkner
72107,Menifee,AR,Arkansas,Conway
72108,Monroe,AR,Arkansas,Monroe
72110,Morrilton,AR,Arkansas,Conway
72111,Mount Vernon,AR,Arkansas,Faulkner
72112,Newport,AR,Arkansas,Jackson
72113,Maumelle,AR,Arkansas,Pulaski
72114,North Little Rock,AR,Arkansas,Pulaski
72116,North Little Rock,AR,Arkansas,Pulaski
72117,North Little Rock,AR,Arkansas,Pulaski
72118,North Little Rock,AR,Arkansas,Pulaski
72119,North Little Rock,AR,Arkansas,Pulaski
72120,Sherwood,AR,Arkansas,Pulaski
72121,Pangburn,AR,Arkansas,White
72122,Paron,AR,Arkansas,Saline
72123,Patterson,AR,Arkansas,Woodruff
72125,Perry,AR,Arkansas,Perry
72126,Perryville,AR,Arkansas,Perry
72127,Plumerville,AR,Arkansas,Conway
72128,Poyen,AR,Arkansas,Grant
72129,Prattsville,AR,Arkansas,Grant
72130,Prim,AR,Arkansas,Cleburne
72131,Quitman,AR,Arkansas,Cleburne
72132,Redfield,AR,Arkansas,Jefferson
72134,Roe,AR,Arkansas,Monroe
72135,Roland,AR,Arkansas,Pulaski
72136,Romance,AR,Arkansas,White
72137,Rose Bud,AR,Arkansas,White
72139,Russell,AR,Arkansas,White
72140,Saint Charles,AR,Arkansas,Arkansas
72141,Scotland,AR,Arkansas,Van Buren
72142,Scott,AR,Arkansas,Lonoke
72143,Searcy,AR,Arkansas,White
72149,Searcy,AR,Arkansas,White
72150,Sheridan,AR,Arkansas,Grant
72152,Sherrill,AR,Arkansas,Jefferson
72153,Shirley,AR,Arkansas,Van Buren
72156,Solgohachia,AR,Arkansas,Conway
72157,Springfield,AR,Arkansas,Conway
72160,Stuttgart,AR,Arkansas,Arkansas
72165,Thida,AR,Arkansas,Independence
72166,Tichnor,AR,Arkansas,Arkansas
72167,Traskwood,AR,Arkansas,Saline
72168,Tucker,AR,Arkansas,Jefferson
72169,Tupelo,AR,Arkansas,Jackson
72170,Ulm,AR,Arkansas,Prairie
72173,Vilonia,AR,Arkansas,Faulkner
72175,Wabbaseka,AR,Arkansas,Jefferson
72176,Ward,AR,Arkansas,Lonoke
72179,Wilburn,AR,Arkansas,Cleburne
72181,Wooster,AR,Arkansas,Faulkner
72201,Little Rock,AR,Arkansas,Pulaski
72202,Little Rock,AR,Arkansas,Pulaski
72204,Little Rock,AR,Arkansas,Pulaski
72205,Little Rock,AR,Arkansas,Pulaski
72206,Little Rock,AR,Arkansas,Pulaski
72207,Little Rock,AR,Arkansas,Pulaski
72209,Little Rock,AR,Arkansas,Pulaski
72210,Little Rock,AR,Arkansas,Pulaski
72211,Little Rock,AR,Arkansas,Pulaski
72212,Little Rock,AR,Arkansas,Pulaski
72223,Little Rock,AR,Arkansas,Pulaski
72227,Little Rock,AR,Arkansas,Pulaski
72301,West Memphis,AR,Arkansas,Crittenden
72311,Aubrey,AR,Arkansas,Lee
72315,Blytheville,AR,Arkansas,Mississippi
72320,Brickeys,AR,Arkansas,Lee
72321,Burdette,AR,Arkansas,Mississippi
72322,Caldwell,AR,Arkansas,St. Francis
72324,Cherry Valley,AR,Arkansas,Cross
72325,Clarkedale,AR,Arkansas,Crittenden
72326,Colt,AR,Arkansas,St. Francis
72327,Crawfordsville,AR,Arkansas,Crittenden
72328,Crumrod,AR,Arkansas,Phillips
72329,Driver,AR,Arkansas,Mississippi
72330,Dyess,AR,Arkansas,Mississippi
72331,Earle,AR,Arkansas,Crittenden
72332,Edmondson,AR,Arkansas,Crittenden
72333,Elaine,AR,Arkansas,Phillips
72335,Forrest City,AR,Arkansas,St. Francis
72338,Frenchmans Bayou,AR,Arkansas,Mississippi
72339,Gilmore,AR,Arkansas,Crittenden
72340,Goodwin,AR,Arkansas,St. Francis
72341,Haynes,AR,Arkansas,Lee
72342,Helena,AR,Arkansas,Phillips
72346,Heth,AR,Arkansas,St. Francis
72347,Hickory Ridge,AR,Arkansas,Cross
72348,Hughes,AR,Arkansas,St. Francis
72350,Joiner,AR,Arkansas,Mississippi
72351,Keiser,AR,Arkansas,Mississippi
72353,Lambrook,AR,Arkansas,Phillips
72354,Lepanto,AR,Arkansas,Poinsett
72355,Lexa,AR,Arkansas,Phillips
72358,Luxora,AR,Arkansas,Mississippi
72359,Madison,AR,Arkansas,St. Francis
72360,Marianna,AR,Arkansas,Lee
72364,Marion,AR,Arkansas,Crittenden
72365,Marked Tree,AR,Arkansas,Poinsett
72366,Marvell,AR,Arkansas,Phillips
72367,Mellwood,AR,Arkansas,Phillips
72368,Moro,AR,Arkansas,Lee
72370,Osceola,AR,Arkansas,Mississippi
72372,Palestine,AR,Arkansas,St. Francis
72373,Parkin,AR,Arkansas,Cross
72374,Poplar Grove,AR,Arkansas,Phillips
72376,Proctor,AR,Arkansas,Crittenden
72377,Rivervale,AR,Arkansas,Poinsett
72379,Snow Lake,AR,Arkansas,Desha
72383,Turner,AR,Arkansas,Phillips
72384,Turrell,AR,Arkansas,Crittenden
72386,Tyronza,AR,Arkansas,Poinsett
72389,Wabash,AR,Arkansas,Phillips
72390,West Helena,AR,Arkansas,Phillips
72392,Wheatley,AR,Arkansas,St. Francis
72394,Widener,AR,Arkansas,St. Francis
72395,Wilson,AR,Arkansas,Mississippi
72396,Wynne,AR,Arkansas,Cross
72401,Jonesboro,AR,Arkansas,Craighead
72404,Jonesboro,AR,Arkansas,Craighead
72410,Alicia,AR,Arkansas,Lawrence
72411,Bay,AR,Arkansas,Craighead
72412,Beech Grove,AR,Arkansas,Greene
72413,Biggers,AR,Arkansas,Randolph
72414,Black Oak,AR,Arkansas,Craighead
72415,Black Rock,AR,Arkansas,Lawrence
72416,Bono,AR,Arkansas,Craighead
72417,Brookland,AR,Arkansas,Craighead
72419,Caraway,AR,Arkansas,Craighead
72421,Cash,AR,Arkansas,Craighead
72422,Corning,AR,Arkansas,Clay
72424,Datto,AR,Arkansas,Clay
72425,Delaplaine,AR,Arkansas,Greene
72426,Dell,AR,Arkansas,Mississippi
72427,Egypt,AR,Arkansas,Craighead
72428,Etowah,AR,Arkansas,Mississippi
72429,Fisher,AR,Arkansas,Poinsett
72430,Greenway,AR,Arkansas,Clay
72431,Grubbs,AR,Arkansas,Jackson
72432,Harrisburg,AR,Arkansas,Poinsett
72433,Hoxie,AR,Arkansas,Lawrence
72434,Imboden,AR,Arkansas,Lawrence
72435,Knobel,AR,Arkansas,Clay
72436,Lafe,AR,Arkansas,Greene
72437,Lake City,AR,Arkansas,Craighead
72438,Leachville,AR,Arkansas,Mississippi
72440,Lynn,AR,Arkansas,Lawrence
72441,Mc Dougal,AR,Arkansas,Clay
72442,Manila,AR,Arkansas,Mississippi
72443,Marmaduke,AR,Arkansas,Greene
72444,Maynard,AR,Arkansas,Randolph
72445,Minturn,AR,Arkansas,Lawrence
72447,Monette,AR,Arkansas,Craighead
72449,O Kean,AR,Arkansas,Randolph
72450,Paragould,AR,Arkansas,Greene
72453,Peach Orchard,AR,Arkansas,Clay
72454,Piggott,AR,Arkansas,Clay
72455,Pocahontas,AR,Arkansas,Randolph
72456,Pollard,AR,Arkansas,Clay
72457,Portia,AR,Arkansas,Lawrence
72458,Powhatan,AR,Arkansas,Lawrence
72459,Ravenden,AR,Arkansas,Lawrence
72460,Ravenden Springs,AR,Arkansas,Randolph
72461,Rector,AR,Arkansas,Clay
72462,Reyno,AR,Arkansas,Randolph
72464,Saint Francis,AR,Arkansas,Clay
72466,Smithville,AR,Arkansas,Lawrence
72467,State University,AR,Arkansas,Craighead
72469,Strawberry,AR,Arkansas,Lawrence
72470,Success,AR,Arkansas,Clay
72471,Swifton,AR,Arkansas,Jackson
72472,Trumann,AR,Arkansas,Poinsett
72473,Tuckerman,AR,Arkansas,Jackson
72476,Walnut Ridge,AR,Arkansas,Lawrence
72478,Warm Springs,AR,Arkansas,Randolph
72479,Weiner,AR,Arkansas,Poinsett
72482,Williford,AR,Arkansas,Sharp
72501,Batesville,AR,Arkansas,Independence
72512,Horseshoe Bend,AR,Arkansas,Izard
72513,Ash Flat,AR,Arkansas,Sharp
72515,Bexar,AR,Arkansas,Fulton
72517,Brockwell,AR,Arkansas,Izard
72519,Calico Rock,AR,Arkansas,Izard
72520,Camp,AR,Arkansas,Fulton
72521,Cave City,AR,Arkansas,Sharp
72522,Charlotte,AR,Arkansas,Independence
72523,Concord,AR,Arkansas,Cleburne
72524,Cord,AR,Arkansas,Independence
72526,Cushman,AR,Arkansas,Independence
72527,Desha,AR,Arkansas,Independence
72528,Dolph,AR,Arkansas,Izard
72529,Cherokee Village,AR,Arkansas,Sharp
72530,Drasco,AR,Arkansas,Cleburne
72531,Elizabeth,AR,Arkansas,Fulton
72532,Evening Shade,AR,Arkansas,Sharp
72533,Fifty Six,AR,Arkansas,Stone
72534,Floral,AR,Arkansas,Independence
72536,Franklin,AR,Arkansas,Izard
72537,Gamaliel,AR,Arkansas,Baxter
72538,Gepp,AR,Arkansas,Fulton
72539,Glencoe,AR,Arkansas,Fulton
72540,Guion,AR,Arkansas,Izard
72542,Hardy,AR,Arkansas,Sharp
72543,Heber Springs,AR,Arkansas,Cleburne
72544,Henderson,AR,Arkansas,Baxter
72546,Ida,AR,Arkansas,Cleburne
72550,Locust Grove,AR,Arkansas,Independence
72553,Magness,AR,Arkansas,Independence
72554,Mammoth Spring,AR,Arkansas,Fulton
72555,Marcella,AR,Arkansas,Stone
72556,Melbourne,AR,Arkansas,Izard
72560,Mountain View,AR,Arkansas,Stone
72561,Mount Pleasant,AR,Arkansas,Izard
72562,Newark,AR,Arkansas,Independence
72564,Oil Trough,AR,Arkansas,Independence
72565,Oxford,AR,Arkansas,Izard
72566,Pineville,AR,Arkansas,Izard
72567,Pleasant Grove,AR,Arkansas,Stone
72568,Pleasant Plains,AR,Arkansas,Independence
72569,Poughkeepsie,AR,Arkansas,Sharp
72571,Rosie,AR,Arkansas,Independence
72572,Saffell,AR,Arkansas,Lawrence
72573,Sage,AR,Arkansas,Izard
72576,Salem,AR,Arkansas,Fulton
72577,Sidney,AR,Arkansas,Izard
72578,Sturkie,AR,Arkansas,Fulton
72579,Sulphur Rock,AR,Arkansas,Independence
72581,Tumbling Shoals,AR,Arkansas,Cleburne
72583,Viola,AR,Arkansas,Fulton
72584,Violet Hill,AR,Arkansas,Izard
72585,Wideman,AR,Arkansas,Izard
72587,Wiseman,AR,Arkansas,Izard
72601,Harrison,AR,Arkansas,Boone
72611,Alpena,AR,Arkansas,Carroll
72616,Berryville,AR,Arkansas,Carroll
72617,Big Flat,AR,Arkansas,Baxter
72619,Bull Shoals,AR,Arkansas,Marion
72623,Clarkridge,AR,Arkansas,Baxter
72624,Compton,AR,Arkansas,Newton
72626,Cotter,AR,Arkansas,Baxter
72628,Deer,AR,Arkansas,Newton
72629,Dennard,AR,Arkansas,Van Buren
72630,Diamond City,AR,Arkansas,Boone
72631,Eureka Springs,AR,Arkansas,Carroll
72632,Eureka Springs,AR,Arkansas,Carroll
72633,Everton,AR,Arkansas,Searcy
72634,Flippin,AR,Arkansas,Marion
72635,Gassville,AR,Arkansas,Baxter
72636,Gilbert,AR,Arkansas,Searcy
72638,Green Forest,AR,Arkansas,Carroll
72639,Harriet,AR,Arkansas,Searcy
72640,Hasty,AR,Arkansas,Newton
72641,Jasper,AR,Arkansas,Newton
72642,Lakeview,AR,Arkansas,Baxter
72644,Lead Hill,AR,Arkansas,Boone
72645,Leslie,AR,Arkansas,Stone
72648,Marble Falls,AR,Arkansas,Newton
72650,Marshall,AR,Arkansas,Searcy
72651,Midway,AR,Arkansas,Baxter
72653,Mountain Home,AR,Arkansas,Baxter
72655,Mount Judea,AR,Arkansas,Newton
72658,Norfork,AR,Arkansas,Baxter
72660,Oak Grove,AR,Arkansas,Carroll
72661,Oakland,AR,Arkansas,Marion
72662,Omaha,AR,Arkansas,Boone
72663,Onia,AR,Arkansas,Stone
72666,Parthenon,AR,Arkansas,Newton
72668,Peel,AR,Arkansas,Marion
72669,Pindall,AR,Arkansas,Searcy
72670,Ponca,AR,Arkansas,Newton
72672,Pyatt,AR,Arkansas,Marion
72675,Saint Joe,AR,Arkansas,Searcy
72677,Summit,AR,Arkansas,Marion
72679,Tilly,AR,Arkansas,Pope
72680,Timbo,AR,Arkansas,Stone
72682,Valley Springs,AR,Arkansas,Marion
72683,Vendor,AR,Arkansas,Newton
72685,Western Grove,AR,Arkansas,Searcy
72686,Witts Springs,AR,Arkansas,Searcy
72687,Yellville,AR,Arkansas,Marion
72701,Fayetteville,AR,Arkansas,Washington
72703,Fayetteville,AR,Arkansas,Washington
72704,Fayetteville,AR,Arkansas,Washington
72712,Bentonville,AR,Arkansas,Benton
72714,Bella Vista,AR,Arkansas,Benton
72715,Bella Vista,AR,Arkansas,Benton
72717,Canehill,AR,Arkansas,Washington
72718,Cave Springs,AR,Arkansas,Benton
72719,Centerton,AR,Arkansas,Benton
72721,Combs,AR,Arkansas,Madison
72722,Decatur,AR,Arkansas,Benton
72727,Elkins,AR,Arkansas,Washington
72729,Evansville,AR,Arkansas,Washington
72730,Farmington,AR,Arkansas,Washington
72732,Garfield,AR,Arkansas,Benton
72734,Gentry,AR,Arkansas,Benton
72736,Gravette,AR,Arkansas,Benton
72738,Hindsville,AR,Arkansas,Madison
72739,Hiwasse,AR,Arkansas,Benton
72740,Huntsville,AR,Arkansas,Madison
72742,Kingston,AR,Arkansas,Madison
72744,Lincoln,AR,Arkansas,Washington
72745,Lowell,AR,Arkansas,Benton
72747,Maysville,AR,Arkansas,Benton
72749,Morrow,AR,Arkansas,Washington
72751,Pea Ridge,AR,Arkansas,Benton
72752,Pettigrew,AR,Arkansas,Madison
72753,Prairie Grove,AR,Arkansas,Washington
72756,Rogers,AR,Arkansas,Benton
72758,Rogers,AR,Arkansas,Benton
72760,Saint Paul,AR,Arkansas,Madison
72761,Siloam Springs,AR,Arkansas,Benton
72762,Springdale,AR,Arkansas,Washington
72764,Springdale,AR,Arkansas,Washington
72768,Sulphur Springs,AR,Arkansas,Benton
72769,Summers,AR,Arkansas,Washington
72773,Wesley,AR,Arkansas,Madison
72774,West Fork,AR,Arkansas,Washington
72776,Witter,AR,Arkansas,Madison
72801,Russellville,AR,Arkansas,Pope
72802,Russellville,AR,Arkansas,Pope
72821,Altus,AR,Arkansas,Franklin
72823,Atkins,AR,Arkansas,Pope
72824,Belleville,AR,Arkansas,Yell
72826,Blue Mountain,AR,Arkansas,Logan
72827,Bluffton,AR,Arkansas,Yell
72828,Briggsville,AR,Arkansas,Yell
72830,Clarksville,AR,Arkansas,Johnson
72832,Coal Hill,AR,Arkansas,Johnson
72833,Danville,AR,Arkansas,Yell
72834,Dardanelle,AR,Arkansas,Yell
72835,Delaware,AR,Arkansas,Logan
72837,Dover,AR,Arkansas,Pope
72838,Gravelly,AR,Arkansas,Yell
72839,Hagarville,AR,Arkansas,Johnson
72840,Hartman,AR,Arkansas,Johnson
72841,Harvey,AR,Arkansas,Scott
72842,Havana,AR,Arkansas,Yell
72843,Hector,AR,Arkansas,Pope
72845,Knoxville,AR,Arkansas,Johnson
72846,Lamar,AR,Arkansas,Johnson
72847,London,AR,Arkansas,Pope
72851,New Blaine,AR,Arkansas,Logan
72852,Oark,AR,Arkansas,Johnson
72853,Ola,AR,Arkansas,Yell
72854,Ozone,AR,Arkansas,Johnson
72855,Paris,AR,Arkansas,Logan
72856,Pelsor,AR,Arkansas,Newton
72857,Plainview,AR,Arkansas,Yell
72858,Pottsville,AR,Arkansas,Pope
72860,Rover,AR,Arkansas,Yell
72863,Scranton,AR,Arkansas,Logan
72865,Subiaco,AR,Arkansas,Logan
72901,Fort Smith,AR,Arkansas,Sebastian
72903,Fort Smith,AR,Arkansas,Sebastian
72904,Fort Smith,AR,Arkansas,Sebastian
72908,Fort Smith,AR,Arkansas,Sebastian
72916,Fort Smith,AR,Arkansas,Sebastian
72921,Alma,AR,Arkansas,Crawford
72923,Barling,AR,Arkansas,Sebastian
72926,Boles,AR,Arkansas,Scott
72927,Booneville,AR,Arkansas,Logan
72928,Branch,AR,Arkansas,Franklin
72930,Cecil,AR,Arkansas,Franklin
72932,Cedarville,AR,Arkansas,Crawford
72933,Charleston,AR,Arkansas,Franklin
72934,Chester,AR,Arkansas,Crawford
72935,Dyer,AR,Arkansas,Crawford
72936,Greenwood,AR,Arkansas,Sebastian
72937,Hackett,AR,Arkansas,Sebastian
72938,Hartford,AR,Arkansas,Sebastian
72940,Huntington,AR,Arkansas,Sebastian
72941,Lavaca,AR,Arkansas,Sebastian
72943,Magazine,AR,Arkansas,Logan
72944,Mansfield,AR,Arkansas,Sebastian
72945,Midland,AR,Arkansas,Sebastian
72946,Mountainburg,AR,Arkansas,Crawford
72947,Mulberry,AR,Arkansas,Crawford
72948,Natural Dam,AR,Arkansas,Crawford
72949,Ozark,AR,Arkansas,Franklin
72950,Parks,AR,Arkansas,Scott
72951,Ratcliff,AR,Arkansas,Logan
72952,Rudy,AR,Arkansas,Crawford
72955,Uniontown,AR,Arkansas,Crawford
72956,Van Buren,AR,Arkansas,Crawford
72958,Waldron,AR,Arkansas,Scott
72959,Winslow,AR,Arkansas,Washington
73002,Alex,OK,Oklahoma,Grady
73003,Edmond,OK,Oklahoma,Oklahoma
73004,Amber,OK,Oklahoma,Grady
73005,Anadarko,OK,Oklahoma,Caddo
73006,Apache,OK,Oklahoma,Caddo
73007,Arcadia,OK,Oklahoma,Oklahoma
73008,Bethany,OK,Oklahoma,Oklahoma
73009,Binger,OK,Oklahoma,Caddo
73010,Blanchard,OK,Oklahoma,McClain
73011,Bradley,OK,Oklahoma,Grady
73012,Edmond,OK,Oklahoma,Oklahoma
73013,Edmond,OK,Oklahoma,Oklahoma
73014,Calumet,OK,Oklahoma,Canadian
73015,Carnegie,OK,Oklahoma,Caddo
73016,Cashion,OK,Oklahoma,Kingfisher
73017,Cement,OK,Oklahoma,Caddo
73018,Chickasha,OK,Oklahoma,Grady
73019,Norman,OK,Oklahoma,Cleveland
73020,Choctaw,OK,Oklahoma,Oklahoma
73021,Colony,OK,Oklahoma,Washita
73024,Corn,OK,Oklahoma,Washita
73025,Edmond,OK,Oklahoma,Oklahoma
73026,Norman,OK,Oklahoma,Cleveland
73027,Coyle,OK,Oklahoma,Logan
73028,Crescent,OK,Oklahoma,Logan
73029,Cyril,OK,Oklahoma,Caddo
73030,Davis,OK,Oklahoma,Murray
73032,Dougherty,OK,Oklahoma,Murray
73033,Eakly,OK,Oklahoma,Caddo
73034,Edmond,OK,Oklahoma,Oklahoma
73036,El Reno,OK,Oklahoma,Canadian
73038,Fort Cobb,OK,Oklahoma,Caddo
73040,Geary,OK,Oklahoma,Blaine
73041,Gotebo,OK,Oklahoma,Kiowa
73042,Gracemont,OK,Oklahoma,Caddo
73043,Greenfield,OK,Oklahoma,Blaine
73044,Guthrie,OK,Oklahoma,Logan
73045,Harrah,OK,Oklahoma,Oklahoma
73047,Hinton,OK,Oklahoma,Caddo
73048,Hydro,OK,Oklahoma,Custer
73049,Jones,OK,Oklahoma,Oklahoma
73050,Langston,OK,Oklahoma,Logan
73051,Lexington,OK,Oklahoma,Cleveland
73052,Lindsay,OK,Oklahoma,Garvin
73053,Lookeba,OK,Oklahoma,Caddo
73054,Luther,OK,Oklahoma,Oklahoma
73055,Marlow,OK,Oklahoma,Stephens
73056,Marshall,OK,Oklahoma,Logan
73057,Maysville,OK,Oklahoma,Garvin
73058,Meridian,OK,Oklahoma,Logan
73059,Minco,OK,Oklahoma,Grady
73061,Morrison,OK,Oklahoma,Noble
73062,Mountain View,OK,Oklahoma,Kiowa
73063,Mulhall,OK,Oklahoma,Logan
73064,Mustang,OK,Oklahoma,Canadian
73065,Newcastle,OK,Oklahoma,McClain
73066,Nicoma Park,OK,Oklahoma,Oklahoma
73067,Ninnekah,OK,Oklahoma,Grady
73068,Noble,OK,Oklahoma,Cleveland
73069,Norman,OK,Oklahoma,Cleveland
73071,Norman,OK,Oklahoma,Cleveland
73072,Norman,OK,Oklahoma,Cleveland
73073,Orlando,OK,Oklahoma,Logan
73074,Paoli,OK,Oklahoma,Garvin
73075,Pauls Valley,OK,Oklahoma,Garvin
73077,Perry,OK,Oklahoma,Noble
73078,Piedmont,OK,Oklahoma,Canadian
73079,Pocasset,OK,Oklahoma,Grady
73080,Purcell,OK,Oklahoma,McClain
73082,Rush Springs,OK,Oklahoma,Grady
73084,Spencer,OK,Oklahoma,Oklahoma
73086,Sulphur,OK,Oklahoma,Murray
73089,Tuttle,OK,Oklahoma,Grady
73090,Union City,OK,Oklahoma,Canadian
73092,Verden,OK,Oklahoma,Grady
73093,Washington,OK,Oklahoma,McClain
73095,Wayne,OK,Oklahoma,McClain
73096,Weatherford,OK,Oklahoma,Custer
73097,Wheatland,OK,Oklahoma,Oklahoma
73098,Wynnewood,OK,Oklahoma,Garvin
73099,Yukon,OK,Oklahoma,Canadian
73102,Oklahoma City,OK,Oklahoma,Oklahoma
73103,Oklahoma City,OK,Oklahoma,Oklahoma
73104,Oklahoma City,OK,Oklahoma,Oklahoma
73105,Oklahoma City,OK,Oklahoma,Oklahoma
73106,Oklahoma City,OK,Oklahoma,Oklahoma
73107,Oklahoma City,OK,Oklahoma,Oklahoma
73108,Oklahoma City,OK,Oklahoma,Oklahoma
73109,Oklahoma City,OK,Oklahoma,Oklahoma
73110,Oklahoma City,OK,Oklahoma,Oklahoma
73111,Oklahoma City,OK,Oklahoma,Oklahoma
73112,Oklahoma City,OK,Oklahoma,Oklahoma
73114,Oklahoma City,OK,Oklahoma,Oklahoma
73115,Oklahoma City,OK,Oklahoma,Oklahoma
73116,Oklahoma City,OK,Oklahoma,Oklahoma
73117,Oklahoma City,OK,Oklahoma,Oklahoma
73118,Oklahoma City,OK,Oklahoma,Oklahoma
73119,Oklahoma City,OK,Oklahoma,Oklahoma
73120,Oklahoma City,OK,Oklahoma,Oklahoma
73121,Oklahoma City,OK,Oklahoma,Oklahoma
73122,Oklahoma City,OK,Oklahoma,Oklahoma
73127,Oklahoma City,OK,Oklahoma,Oklahoma
73128,Oklahoma City,OK,Oklahoma,Canadian
73129,Oklahoma City,OK,Oklahoma,Oklahoma
73130,Oklahoma City,OK,Oklahoma,Oklahoma
73131,Oklahoma City,OK,Oklahoma,Oklahoma
73132,Oklahoma City,OK,Oklahoma,Oklahoma
73134,Oklahoma City,OK,Oklahoma,Oklahoma
73135,Oklahoma City,OK,Oklahoma,Oklahoma
73139,Oklahoma City,OK,Oklahoma,Oklahoma
73141,Oklahoma City,OK,Oklahoma,Oklahoma
73142,Oklahoma City,OK,Oklahoma,Oklahoma
73145,Oklahoma City,OK,Oklahoma,Oklahoma
73149,Oklahoma City,OK,Oklahoma,Oklahoma
73150,Oklahoma City,OK,Oklahoma,Oklahoma
73151,Oklahoma City,OK,Oklahoma,Oklahoma
73159,Oklahoma City,OK,Oklahoma,Oklahoma
73160,Oklahoma City,OK,Oklahoma,Cleveland
73162,Oklahoma City,OK,Oklahoma,Oklahoma
73165,Oklahoma City,OK,Oklahoma,Cleveland
73169,Oklahoma City,OK,Oklahoma,Oklahoma
73170,Oklahoma City,OK,Oklahoma,Cleveland
73173,Oklahoma City,OK,Oklahoma,Cleveland
73179,Oklahoma City,OK,Oklahoma,Oklahoma
73401,Ardmore,OK,Oklahoma,Carter
73425,Countyline,OK,Oklahoma,Carter
73430,Burneyville,OK,Oklahoma,Love
73432,Coleman,OK,Oklahoma,Johnston
73433,Elmore City,OK,Oklahoma,Garvin
73434,Foster,OK,Oklahoma,Stephens
73437,Graham,OK,Oklahoma,Carter
73438,Healdton,OK,Oklahoma,Carter
73439,Kingston,OK,Oklahoma,Marshall
73440,Lebanon,OK,Oklahoma,Marshall
73441,Leon,OK,Oklahoma,Love
73442,Loco,OK,Oklahoma,Stephens
73443,Lone Grove,OK,Oklahoma,Carter
73444,Hennepin,OK,Oklahoma,Murray
73446,Madill,OK,Oklahoma,Marshall
73447,Mannsville,OK,Oklahoma,Johnston
73448,Marietta,OK,Oklahoma,Love
73449,Mead,OK,Oklahoma,Bryan
73450,Milburn,OK,Oklahoma,Johnston
73453,Overbrook,OK,Oklahoma,Love
73455,Ravia,OK,Oklahoma,Johnston
73456,Ringling,OK,Oklahoma,Jefferson
73458,Springer,OK,Oklahoma,Carter
73459,Thackerville,OK,Oklahoma,Love
73460,Tishomingo,OK,Oklahoma,Johnston
73461,Wapanucka,OK,Oklahoma,Johnston
73463,Wilson,OK,Oklahoma,Carter
73481,Ratliff City,OK,Oklahoma,Carter
73487,Tatums,OK,Oklahoma,Carter
73491,Velma,OK,Oklahoma,Stephens
73501,Lawton,OK,Oklahoma,Comanche
73503,Fort Sill,OK,Oklahoma,Comanche
73505,Lawton,OK,Oklahoma,Comanche
73507,Lawton,OK,Oklahoma,Comanche
73520,Addington,OK,Oklahoma,Jefferson
73521,Altus,OK,Oklahoma,Jackson
73526,Blair,OK,Oklahoma,Jackson
73527,Cache,OK,Oklahoma,Comanche
73528,Chattanooga,OK,Oklahoma,Comanche
73529,Comanche,OK,Oklahoma,Stephens
73530,Davidson,OK,Oklahoma,Tillman
73531,Devol,OK,Oklahoma,Cotton
73532,Duke,OK,Oklahoma,Jackson
73533,Duncan,OK,Oklahoma,Stephens
73537,Eldorado,OK,Oklahoma,Jackson
73538,Elgin,OK,Oklahoma,Comanche
73539,Elmer,OK,Oklahoma,Jackson
73540,Faxon,OK,Oklahoma,Comanche
73541,Fletcher,OK,Oklahoma,Comanche
73542,Frederick,OK,Oklahoma,Tillman
73543,Geronimo,OK,Oklahoma,Comanche
73544,Gould,OK,Oklahoma,Harmon
73546,Grandfield,OK,Oklahoma,Tillman
73547,Granite,OK,Oklahoma,Greer
73548,Hastings,OK,Oklahoma,Cotton
73549,Headrick,OK,Oklahoma,Jackson
73550,Hollis,OK,Oklahoma,Harmon
73551,Hollister,OK,Oklahoma,Tillman
73552,Indiahoma,OK,Oklahoma,Comanche
73553,Loveland,OK,Oklahoma,Tillman
73554,Mangum,OK,Oklahoma,Greer
73555,Manitou,OK,Oklahoma,Tillman
73556,Martha,OK,Oklahoma,Jackson
73557,Medicine Park,OK,Oklahoma,Comanche
73559,Mountain Park,OK,Oklahoma,Kiowa
73560,Olustee,OK,Oklahoma,Jackson
73562,Randlett,OK,Oklahoma,Cotton
73564,Roosevelt,OK,Oklahoma,Kiowa
73565,Ryan,OK,Oklahoma,Jefferson
73566,Snyder,OK,Oklahoma,Kiowa
73567,Sterling,OK,Oklahoma,Comanche
73568,Temple,OK,Oklahoma,Cotton
73569,Terral,OK,Oklahoma,Jefferson
73570,Tipton,OK,Oklahoma,Tillman
73571,Vinson,OK,Oklahoma,Harmon
73572,Walters,OK,Oklahoma,Cotton
